120710472.000	5.000
0.001	-9.898
0.116	-9.795
0.136	-9.665
0.141	-9.535
0.152	-9.423
0.158	-9.312
0.169	-9.200
0.186	-9.089
0.191	-8.977
0.202	-8.865
0.206	-8.754
0.220	-8.652
0.236	-8.577
0.240	-8.503
0.253	-8.428
0.257	-8.354
0.269	-8.270
0.286	-8.168
0.291	-8.066
0.302	-8.019
0.307	-7.973
0.319	-7.935
0.336	-7.898
0.341	-7.861
0.352	-7.787
0.357	-7.712
0.369	-7.619
0.386	-7.554
0.391	-7.489
0.402	-7.461
0.407	-7.433
0.419	-7.405
0.436	-7.377
0.442	-7.349
0.452	-7.312
0.457	-7.275
0.469	-7.238
0.486	-7.182
0.492	-7.126
0.502	-7.070
0.507	-7.015
0.519	-6.959
0.536	-6.894
0.540	-6.829
0.552	-6.764
0.556	-6.698
0.569	-6.633
0.586	-6.568
0.590	-6.503
0.603	-6.447
0.607	-6.392
0.619	-6.336
0.636	-6.280
0.640	-6.224
0.653	-6.168
0.658	-6.113
0.669	-6.066
0.686	-6.029
0.703	-5.992
0.707	-5.954
0.712	-5.917
0.719	-5.880
0.736	-5.843
0.740	-5.806
0.752	-5.768
0.757	-5.731
0.770	-5.694
0.786	-5.657
0.790	-5.620
0.803	-5.582
0.808	-5.545
0.819	-5.499
0.836	-5.452
0.841	-5.406
0.852	-5.359
0.857	-5.313
0.869	-5.266
0.886	-5.220
0.890	-5.173
0.903	-5.117
0.907	-5.062
0.919	-5.015
0.936	-4.969
0.941	-4.922
0.952	-4.885
0.957	-4.848
0.969	-4.811
0.986	-4.773
0.990	-4.736
1.002	-4.699
1.008	-4.662
1.020	-4.625
1.036	-4.578
1.040	-4.532
1.053	-4.476
1.057	-4.420
1.070	-4.364
1.086	-4.308
1.090	-4.253
1.103	-4.197
1.107	-4.141
1.119	-4.094
1.136	-4.067
1.141	-4.039
1.153	-4.011
1.158	-3.983
1.169	-3.955
1.186	-3.946
1.191	-3.936
1.203	-3.936
1.208	-3.936
1.220	-3.936
1.236	-3.936
1.241	-3.936
1.253	-3.936
1.259	-3.936
1.269	-3.927
1.286	-3.918
1.290	-3.908
1.303	-3.899
1.307	-3.890
1.319	-3.871
1.336	-3.853
1.341	-3.834
1.353	-3.815
1.357	-3.797
1.369	-3.788
1.386	-3.769
1.392	-3.750
1.403	-3.732
1.407	-3.713
1.419	-3.704
1.436	-3.695
1.441	-3.676
1.452	-3.657
1.457	-3.639
1.469	-3.620
1.487	-3.602
1.491	-3.583
1.502	-3.574
1.507	-3.564
1.519	-3.555
1.536	-3.546
1.541	-3.536
1.553	-3.527
1.557	-3.518
1.569	-3.499
1.586	-3.490
1.590	-3.481
1.602	-3.481
1.607	-3.481
1.619	-3.481
1.636	-3.471
1.641	-3.462
1.653	-3.443
1.657	-3.425
1.669	-3.416
1.686	-3.397
1.691	-3.378
1.702	-3.360
1.707	-3.341
1.719	-3.323
1.736	-3.304
1.740	-3.285
1.752	-3.267
1.758	-3.248
1.769	-3.230
1.786	-3.211
1.791	-3.192
1.803	-3.174
1.807	-3.155
1.820	-3.137
1.836	-3.118
1.840	-3.099
1.853	-3.090
1.857	-3.081
1.869	-3.071
1.886	-3.062
1.892	-3.053
1.903	-3.044
1.908	-3.034
1.920	-3.034
1.936	-3.034
1.940	-3.034
1.953	-3.034
1.957	-3.034
1.969	-3.025
1.987	-3.016
1.992	-3.006
2.003	-3.006
2.008	-3.006
2.019	-2.997
2.036	-2.997
2.041	-2.997
2.052	-2.997
2.057	-2.997
2.069	-2.997
2.086	-2.997
2.091	-2.997
2.103	-2.988
2.108	-2.978
2.120	-2.960
2.136	-2.951
2.142	-2.941
2.155	-2.932
2.159	-2.923
2.175	-2.923
2.186	-2.923
2.190	-2.923
2.204	-2.923
2.208	-2.923
2.220	-2.923
2.236	-2.913
2.241	-2.904
2.253	-2.895
2.258	-2.885
2.270	-2.876
2.286	-2.867
2.290	-2.858
2.303	-2.858
2.308	-2.858
2.320	-2.848
2.336	-2.830
2.342	-2.811
2.353	-2.792
2.358	-2.774
2.370	-2.746
2.386	-2.718
2.392	-2.690
2.403	-2.662
2.408	-2.634
2.420	-2.606
2.436	-2.569
2.440	-2.532
2.453	-2.495
2.457	-2.458
2.470	-2.411
2.487	-2.365
2.492	-2.318
2.503	-2.272
2.508	-2.225
2.520	-2.169
2.537	-2.114
2.542	-2.058
2.553	-2.002
2.558	-1.946
2.570	-1.881
2.587	-1.816
2.593	-1.751
2.603	-1.676
2.607	-1.602
2.620	-1.528
2.636	-1.453
2.642	-1.379
2.652	-1.295
2.658	-1.211
2.670	-1.128
2.686	-1.053
2.691	-0.979
2.703	-0.914
2.709	-0.849
2.720	-0.784
2.736	-0.719
2.741	-0.653
2.753	-0.598
2.758	-0.542
2.771	-0.477
2.787	-0.402
2.792	-0.328
2.803	-0.244
2.808	-0.161
2.821	-0.077
2.838	0.016
2.842	0.109
2.855	0.211
2.859	0.314
2.871	0.425
2.888	0.537
2.894	0.649
2.905	0.760
2.909	0.872
2.921	0.983
2.939	1.095
2.945	1.207
2.953	1.309
2.958	1.411
2.970	1.504
2.987	1.606
2.993	1.709
3.003	1.811
3.008	1.913
3.021	2.034
3.037	2.155
3.042	2.276
3.054	2.397
3.058	2.518
3.070	2.648
3.087	2.788
3.091	2.927
3.103	3.067
3.108	3.206
3.120	3.346
3.137	3.494
3.142	3.643
3.154	3.783
3.159	3.922
3.188	4.062
3.193	4.192
3.198	4.322
3.204	4.452
3.210	4.582
3.220	4.722
3.237	4.871
3.242	5.020
3.253	5.159
3.258	5.299
3.270	5.429
3.286	5.559
3.291	5.689
3.303	5.819
3.308	5.950
3.320	6.080
3.337	6.201
3.341	6.322
3.354	6.433
3.358	6.545
3.370	6.666
3.386	6.787
3.392	6.907
3.403	7.028
3.408	7.149
3.420	7.279
3.436	7.419
3.441	7.558
3.453	7.698
3.458	7.837
3.469	7.977
3.487	8.107
3.492	8.237
3.503	8.377
3.508	8.516
3.519	8.647
3.553	8.777
3.559	8.907
3.570	9.037
3.575	9.167
3.587	9.298
3.603	9.428
3.609	9.558
3.620	9.679
3.624	9.800
3.637	9.921
3.652	10.042
3.658	10.162
3.669	10.283
3.674	10.404
3.686	10.516
3.703	10.618
3.707	10.720
3.719	10.832
3.724	10.944
3.736	11.046
3.753	11.148
3.757	11.241
3.769	11.334
3.775	11.427
3.786	11.511
3.803	11.595
3.809	11.678
3.819	11.762
3.824	11.846
3.836	11.939
3.853	12.032
3.858	12.134
3.869	12.236
3.875	12.339
3.886	12.450
3.903	12.562
3.907	12.673
3.919	12.776
3.923	12.878
3.936	12.999
3.953	13.120
3.957	13.241
3.969	13.362
3.975	13.483
3.986	13.613
4.003	13.734
4.009	13.855
4.019	13.966
4.025	14.078
4.036	14.189
4.053	14.301
4.058	14.413
4.069	14.506
4.075	14.599
4.086	14.701
4.103	14.803
4.107	14.905
4.120	14.998
4.124	15.091
4.136	15.184
4.153	15.268
4.158	15.352
4.169	15.436
4.174	15.519
4.186	15.612
4.203	15.705
4.208	15.798
4.219	15.891
4.225	15.984
4.236	16.077
4.253	16.170
4.258	16.263
4.269	16.356
4.274	16.449
4.286	16.542
4.303	16.635
4.307	16.728
4.320	16.821
4.324	16.914
4.336	17.007
4.353	17.100
4.357	17.193
4.369	17.286
4.374	17.379
4.386	17.482
4.403	17.584
4.409	17.686
4.419	17.788
4.425	17.881
4.436	17.974
4.453	18.067
4.458	18.160
4.469	18.253
4.474	18.346
4.486	18.439
4.503	18.542
4.508	18.644
4.519	18.746
4.523	18.849
4.536	18.951
4.553	19.044
4.557	19.137
4.569	19.221
4.574	19.304
4.586	19.379
4.603	19.444
4.607	19.509
4.619	19.574
4.624	19.639
4.636	19.695
4.653	19.760
4.658	19.825
4.669	19.890
4.674	19.955
4.686	20.020
4.703	20.086
4.707	20.151
4.719	20.216
4.724	20.281
4.736	20.346
4.753	20.420
4.757	20.495
4.770	20.560
4.774	20.625
4.787	20.699
4.804	20.774
4.808	20.848
4.820	20.923
4.825	20.997
4.837	21.081
4.854	21.164
4.858	21.248
4.870	21.332
4.874	21.415
4.887	21.499
4.903	21.583
4.908	21.667
4.920	21.741
4.924	21.815
4.936	21.871
4.953	21.918
4.959	21.964
4.969	21.992
4.974	22.020
4.986	22.048
5.003	22.066
5.009	22.085
5.019	22.113
5.025	22.141
5.036	22.178
5.053	22.225
5.058	22.271
5.069	22.327
5.075	22.383
5.086	22.438
5.103	22.494
5.107	22.550
5.119	22.624
5.124	22.699
5.136	22.783
5.153	22.857
5.157	22.931
5.169	23.006
5.174	23.080
5.186	23.155
5.203	23.220
5.208	23.285
5.219	23.350
5.224	23.415
5.236	23.471
5.253	23.527
5.257	23.564
5.270	23.601
5.274	23.638
5.286	23.666
5.303	23.675
5.307	23.685
5.320	23.694
5.324	23.703
5.337	23.722
5.353	23.740
5.358	23.759
5.369	23.778
5.375	23.796
5.386	23.833
5.403	23.880
5.408	23.926
5.419	23.992
5.425	24.057
5.436	24.122
5.453	24.187
5.458	24.252
5.469	24.326
5.476	24.401
5.486	24.484
5.503	24.568
5.507	24.652
5.520	24.717
5.525	24.782
5.536	24.847
5.553	24.912
5.557	24.977
5.569	25.024
5.574	25.070
5.586	25.117
5.603	25.145
5.607	25.173
5.619	25.201
5.625	25.228
5.636	25.266
5.653	25.294
5.657	25.321
5.670	25.340
5.676	25.359
5.686	25.377
5.703	25.396
5.707	25.414
5.720	25.424
5.724	25.433
5.736	25.433
5.752	25.433
5.758	25.433
5.770	25.442
5.775	25.452
5.786	25.470
5.803	25.489
5.807	25.507
5.819	25.517
5.824	25.526
5.836	25.545
5.853	25.554
5.859	25.563
5.869	25.573
5.873	25.582
5.886	25.600
5.903	25.619
5.907	25.638
5.920	25.647
5.924	25.656
5.937	25.675
5.953	25.693
5.958	25.712
5.970	25.731
5.975	25.749
5.987	25.768
6.003	25.777
6.008	25.786
6.019	25.796
6.025	25.805
6.037	25.814
6.054	25.824
6.058	25.833
6.070	25.842
6.075	25.852
6.087	25.861
6.103	25.870
6.107	25.879
6.120	25.898
6.126	25.917
6.137	25.926
6.154	25.935
6.159	25.945
6.170	25.954
6.175	25.954
6.187	25.954
6.203	25.963
6.208	25.972
6.220	25.982
6.225	25.991
6.254	26.010
6.258	26.019
6.263	26.028
6.270	26.038
6.274	26.047
6.286	26.047
6.303	26.047
6.308	26.047
6.320	26.047
6.324	26.047
6.336	26.047
6.353	26.047
6.357	26.047
6.370	26.047
6.375	26.047
6.386	26.056
6.403	26.065
6.407	26.075
6.420	26.075
6.425	26.075
6.436	26.075
6.453	26.075
6.458	26.075
6.469	26.075
6.474	26.075
6.486	26.084
6.503	26.093
6.507	26.103
6.519	26.112
6.524	26.121
6.536	26.140
6.553	26.158
6.557	26.177
6.570	26.196
6.574	26.214
6.586	26.242
6.603	26.270
6.609	26.298
6.619	26.326
6.625	26.354
6.637	26.382
6.653	26.400
6.659	26.419
6.670	26.456
6.674	26.493
6.686	26.530
6.703	26.568
6.707	26.605
6.720	26.642
6.724	26.679
