120710472.000	5.000
0.001	-10.000
0.002	-9.000
0.004	-9.000
0.006	-10.000
0.008	-9.000
0.010	-10.000
0.012	-9.000
0.014	-10.000
0.016	-10.000
0.018	-9.000
0.020	-9.000
0.022	-10.000
0.024	-8.000
0.026	-9.000
0.028	-9.000
0.030	-9.000
0.032	-9.000
0.034	-9.000
0.036	-9.000
0.038	-9.000
0.040	-10.000
0.042	-9.000
0.044	-10.000
0.046	-10.000
0.048	-10.000
0.050	-10.000
0.052	-11.000
0.054	-11.000
0.056	-11.000
0.058	-11.000
0.060	-12.000
0.062	-11.000
0.064	-11.000
0.066	-11.000
0.068	-11.000
0.070	-12.000
0.072	-11.000
0.074	-11.000
0.076	-11.000
0.078	-11.000
0.080	-11.000
0.082	-10.000
0.084	-11.000
0.086	-10.000
0.088	-10.000
0.090	-10.000
0.092	-10.000
0.094	-10.000
0.096	-10.000
0.098	-10.000
0.100	-11.000
0.102	-11.000
0.104	-11.000
0.106	-11.000
0.108	-12.000
0.110	-11.000
0.112	-11.000
0.114	-12.000
0.116	-12.000
0.118	-11.000
0.120	-12.000
0.122	-12.000
0.124	-13.000
0.126	-12.000
0.127	-13.000
0.129	-14.000
0.131	-13.000
0.133	-14.000
0.135	-14.000
0.137	-14.000
0.139	-14.000
0.141	-13.000
0.143	-13.000
0.146	-12.000
0.148	-13.000
0.150	-12.000
0.152	-12.000
0.154	-11.000
0.156	-12.000
0.158	-12.000
0.160	-13.000
0.163	-12.000
0.165	-12.000
0.167	-13.000
0.169	-12.000
0.171	-12.000
0.173	-12.000
0.175	-12.000
0.177	-11.000
0.179	-12.000
0.183	-11.000
0.185	-11.000
0.187	-12.000
0.189	-11.000
0.191	-12.000
0.193	-12.000
0.195	-12.000
0.197	-13.000
0.199	-12.000
0.201	-12.000
0.203	-12.000
0.205	-11.000
0.207	-11.000
0.209	-11.000
0.211	-10.000
0.213	-11.000
0.214	-10.000
0.216	-9.000
0.218	-10.000
0.220	-8.000
0.222	-9.000
0.224	-9.000
0.226	-8.000
0.228	-8.000
0.230	-8.000
0.232	-8.000
0.234	-8.000
0.236	-8.000
0.238	-8.000
0.240	-8.000
0.242	-8.000
0.244	-8.000
0.246	-8.000
0.248	-9.000
0.251	-8.000
0.253	-9.000
0.255	-10.000
0.257	-9.000
0.259	-10.000
0.260	-11.000
0.263	-10.000
0.265	-10.000
0.269	-11.000
0.271	-10.000
0.273	-11.000
0.275	-9.000
0.277	-10.000
0.279	-8.000
0.281	-8.000
0.283	-7.000
0.285	-6.000
0.287	-7.000
0.289	-5.000
0.291	-6.000
0.293	-5.000
0.295	-5.000
0.297	-4.000
0.299	-4.000
0.301	-4.000
0.303	-4.000
0.305	-3.000
0.307	-4.000
0.309	-4.000
0.311	-5.000
0.313	-4.000
0.316	-5.000
0.318	-6.000
0.320	-5.000
0.322	-6.000
0.325	-6.000
0.328	-7.000
0.330	-7.000
0.333	-8.000
0.335	-8.000
0.337	-8.000
0.339	-9.000
0.341	-9.000
0.343	-9.000
0.345	-10.000
0.347	-9.000
0.349	-10.000
0.351	-10.000
0.353	-10.000
0.355	-10.000
0.357	-11.000
0.359	-10.000
0.361	-11.000
0.363	-10.000
0.365	-10.000
0.367	-10.000
0.369	-9.000
0.371	-8.000
0.373	-8.000
0.375	-7.000
0.377	-6.000
0.379	-5.000
0.381	-5.000
0.383	-4.000
0.385	-4.000
0.387	-3.000
0.389	-3.000
0.391	-3.000
0.397	-3.000
0.405	-3.000
0.413	-3.000
0.421	-3.000
0.429	-4.000
0.437	-4.000
0.445	-4.000
0.453	-5.000
0.461	-4.000
0.469	-6.000
0.477	-6.000
0.485	-6.000
0.493	-6.000
0.501	-7.000
0.509	-7.000
0.517	-7.000
0.525	-7.000
0.533	-7.000
0.541	-7.000
0.549	-7.000
0.557	-7.000
0.565	-6.000
0.573	-7.000
0.581	-7.000
0.589	-6.000
0.597	-6.000
0.605	-6.000
0.613	-6.000
0.621	-6.000
0.629	-6.000
0.637	-5.000
0.645	-6.000
0.653	-5.000
0.661	-5.000
0.669	-4.000
0.677	-4.000
0.685	-4.000
0.693	-4.000
0.701	-4.000
0.709	-4.000
0.717	-4.000
0.725	-3.000
0.733	-4.000
0.741	-4.000
0.749	-3.000
0.757	-4.000
0.765	-3.000
0.773	-4.000
0.781	-4.000
0.789	-4.000
0.797	-5.000
0.805	-5.000
0.813	-5.000
0.821	-5.000
0.829	-6.000
0.837	-5.000
0.845	-6.000
0.853	-5.000
0.861	-6.000
0.869	-6.000
0.877	-6.000
0.885	-5.000
0.893	-6.000
0.901	-5.000
0.909	-5.000
0.917	-5.000
0.925	-4.000
0.933	-4.000
0.941	-4.000
0.949	-5.000
0.957	-4.000
0.965	-4.000
0.973	-3.000
0.981	-4.000
0.989	-5.000
0.997	-4.000
1.005	-5.000
1.013	-5.000
1.021	-5.000
1.029	-6.000
1.037	-6.000
1.045	-6.000
1.053	-6.000
1.061	-6.000
1.069	-6.000
1.077	-6.000
1.085	-5.000
1.093	-5.000
1.101	-5.000
1.109	-5.000
1.117	-3.000
1.125	-4.000
1.133	-3.000
1.141	-3.000
1.149	-2.000
1.157	-1.000
1.165	-2.000
1.173	0.000
1.181	0.000
1.189	0.000
1.197	0.000
1.205	0.000
1.213	-1.000
1.221	0.000
1.229	-1.000
1.237	-1.000
1.245	-1.000
1.253	-1.000
1.261	-1.000
1.269	-1.000
1.277	-1.000
1.285	-1.000
1.293	-1.000
1.301	-2.000
1.309	-1.000
1.317	-2.000
1.325	-2.000
1.333	-2.000
1.341	-1.000
1.349	-3.000
1.357	-2.000
1.365	-2.000
1.373	-2.000
1.381	-2.000
1.389	-1.000
1.397	-3.000
1.405	-1.000
1.413	-3.000
1.421	-2.000
1.429	-2.000
1.437	-2.000
1.445	-2.000
1.453	-1.000
1.461	-2.000
1.469	-2.000
1.477	-1.000
1.485	-1.000
1.493	-2.000
1.501	-1.000
1.509	-1.000
1.517	-2.000
1.525	-1.000
1.533	-2.000
1.541	-1.000
1.549	-2.000
1.557	-2.000
1.565	-1.000
1.573	-1.000
1.581	-2.000
1.589	0.000
1.597	-2.000
1.605	-1.000
1.613	-1.000
1.621	-2.000
1.629	-2.000
1.637	-1.000
1.645	-3.000
1.653	-1.000
1.661	-3.000
1.669	-2.000
1.677	-2.000
1.685	-1.000
1.693	-2.000
1.701	-2.000
1.709	-2.000
1.717	-1.000
1.725	-3.000
1.733	-2.000
1.741	-2.000
1.749	-3.000
1.757	-2.000
1.765	-3.000
1.773	-2.000
1.781	-2.000
1.789	-2.000
1.797	-2.000
1.805	-1.000
1.813	-2.000
1.821	-2.000
1.829	-1.000
1.837	-1.000
1.845	-1.000
1.853	-1.000
1.861	-2.000
1.869	-1.000
1.877	-1.000
1.885	-2.000
1.893	0.000
