216.0000,1.3954
217.0000,1.2918
218.0000,1.4739
219.0000,1.4285
220.0000,1.3988
221.0000,1.3147
222.0000,1.2942
223.0000,1.3349
224.0000,1.2954
225.0000,1.6307
226.0000,1.4441
227.0000,1.4474
228.0000,1.5628
229.0000,1.2044
230.0000,1.2294
231.0000,1.2906
232.0000,1.3468
233.0000,1.5420
234.0000,1.1443
235.0000,1.3293
236.0000,0.9277
237.0000,1.2390
238.0000,1.3246
239.0000,0.9895
240.0000,1.2411
241.0000,1.1906
242.0000,0.9707
243.0000,1.4992
244.0000,1.0230
245.0000,1.3105
246.0000,1.2797
247.0000,1.1997
248.0000,1.1847
249.0000,1.0046
250.0000,1.3021
251.0000,1.2484
252.0000,1.1661
253.0000,1.2591
254.0000,1.0712
255.0000,1.0290
256.0000,1.0217
257.0000,1.4068
258.0000,1.6195
259.0000,1.3003
260.0000,1.2560
261.0000,1.2252
262.0000,1.3423
263.0000,1.6552
264.0000,1.5125
265.0000,1.8117
266.0000,1.8024
267.0000,2.1317
268.0000,1.8879
269.0000,1.8061
270.0000,2.1477
271.0000,1.6958
272.0000,1.5486
273.0000,1.6421
274.0000,1.6796
275.0000,1.7261
276.0000,1.6753
277.0000,1.1894
278.0000,1.5722
279.0000,1.4414
280.0000,1.8230
281.0000,1.1225
282.0000,1.4726
283.0000,1.6885
284.0000,1.2960
285.0000,1.2617
286.0000,0.9369
287.0000,1.4350
288.0000,1.2658
289.0000,1.1435
290.0000,0.9321
291.0000,0.9157
292.0000,1.4455
293.0000,1.3762
294.0000,1.2931
295.0000,1.0135
296.0000,1.3263
297.0000,1.2112
298.0000,1.2292
299.0000,1.0782
300.0000,1.0375
301.0000,0.9565
302.0000,0.9208
303.0000,0.8003
304.0000,0.9767
305.0000,1.3951
306.0000,1.1203
307.0000,1.3650
308.0000,1.3147
309.0000,1.3352
310.0000,1.3989
311.0000,1.1048
312.0000,0.7105
313.0000,1.3510
314.0000,1.4045
315.0000,0.9500
316.0000,1.1238
317.0000,1.5440
318.0000,1.7149
319.0000,1.4582
320.0000,1.8727
321.0000,1.2901
322.0000,2.1350
323.0000,1.9352
324.0000,1.8245
325.0000,2.1802
326.0000,1.8847
327.0000,1.5753
328.0000,1.6612
329.0000,1.3620
330.0000,1.8258
331.0000,1.7230
332.0000,1.8391
333.0000,1.6563
334.0000,1.2953
335.0000,1.2790
336.0000,1.8000
337.0000,1.7332
338.0000,1.2903
339.0000,1.6500
340.0000,1.6096
341.0000,1.4236
342.0000,1.5974
343.0000,1.7459
344.0000,1.4476
345.0000,1.2578
346.0000,1.1837
347.0000,1.3704
348.0000,1.4514
349.0000,1.4675
350.0000,1.3884
351.0000,1.0152
352.0000,1.6550
353.0000,1.5883
354.0000,1.4860
355.0000,1.2391
356.0000,1.1369
357.0000,1.1658
358.0000,1.3765
359.0000,1.2885
360.0000,1.2724
361.0000,1.0573
362.0000,1.5709
363.0000,0.7625
364.0000,1.1886
365.0000,1.3543
366.0000,1.3488
367.0000,1.2353
368.0000,0.9481
369.0000,1.6218
370.0000,1.2238
371.0000,1.4588
372.0000,1.5255
373.0000,1.8551
374.0000,1.9838
375.0000,2.3459
376.0000,1.7484
377.0000,1.8297
378.0000,1.7617
379.0000,1.6715
380.0000,1.7033
381.0000,2.1212
382.0000,1.8663
383.0000,2.1408
384.0000,1.8703
385.0000,2.2447
386.0000,1.9273
387.0000,2.2716
388.0000,2.4586
389.0000,1.7091
390.0000,1.8377
391.0000,1.8387
392.0000,1.6201
393.0000,1.4079
394.0000,1.6423
395.0000,1.6785
396.0000,1.7846
397.0000,1.9874
398.0000,1.6732
399.0000,1.7041
400.0000,1.5884
401.0000,1.4953
402.0000,1.8020
403.0000,1.3237
404.0000,1.4787
405.0000,1.7406
406.0000,1.5681
407.0000,1.3963
408.0000,1.2942
409.0000,1.5369
410.0000,1.4920
411.0000,1.3199
412.0000,1.4128
413.0000,1.5808
414.0000,0.9498
415.0000,1.0022
416.0000,1.0013
417.0000,1.3287
418.0000,1.2889
419.0000,1.3657
420.0000,1.0148
421.0000,0.9565
422.0000,0.9737
423.0000,1.4417
424.0000,1.3719
425.0000,1.2078
426.0000,1.0909
427.0000,1.0940
428.0000,1.2054
429.0000,1.3031
430.0000,1.2145
431.0000,0.9219
432.0000,0.9035
433.0000,1.0974
434.0000,1.1460
435.0000,2.1637
436.0000,2.1750
437.0000,2.3923
438.0000,1.6419
439.0000,1.5624
440.0000,2.0612
441.0000,1.8709
442.0000,1.5704
443.0000,1.8036
444.0000,2.0387
445.0000,2.0542
446.0000,1.5006
447.0000,1.5411
448.0000,1.3638
449.0000,1.8197
450.0000,1.3854
451.0000,1.6612
452.0000,1.5858
453.0000,1.7765
454.0000,1.8573
455.0000,1.7459
456.0000,1.3318
457.0000,1.8193
458.0000,1.7388
459.0000,1.8858
460.0000,1.6226
461.0000,1.5869
462.0000,1.3252
463.0000,1.8828
464.0000,1.5852
465.0000,1.3722
466.0000,1.6779
467.0000,1.6214
468.0000,1.8580
469.0000,1.4281
470.0000,1.7912
471.0000,1.6449
472.0000,1.2235
473.0000,1.7849
474.0000,1.3731
475.0000,1.3843
476.0000,1.3840
477.0000,1.5205
478.0000,1.3952
479.0000,1.4826
480.0000,1.8970
481.0000,1.6226
482.0000,1.3654
483.0000,1.4308
484.0000,1.6617
485.0000,1.3759
486.0000,1.3553
487.0000,1.2122
488.0000,1.1606
489.0000,1.1537
490.0000,1.0302
491.0000,0.7642
492.0000,0.9948
493.0000,0.9284
494.0000,1.3872
495.0000,1.1224
496.0000,1.4411
497.0000,1.0042
498.0000,1.2391
499.0000,1.4657
500.0000,1.3936
501.0000,1.5812
502.0000,1.5041
503.0000,2.1886
504.0000,1.7664
505.0000,1.8964
506.0000,2.4519
507.0000,1.8353
508.0000,2.2412
509.0000,1.9370
510.0000,1.6845
511.0000,1.9782
512.0000,1.6319
513.0000,1.7220
514.0000,1.0982
515.0000,1.7463
516.0000,1.3973
517.0000,1.5925
518.0000,1.8572
519.0000,1.6272
520.0000,1.7895
521.0000,1.8047
522.0000,1.9843
523.0000,1.4212
524.0000,1.4619
525.0000,1.5498
526.0000,1.6483
527.0000,1.7278
528.0000,1.3246
529.0000,1.6509
530.0000,1.4567
531.0000,1.4196
532.0000,1.7008
533.0000,1.3120
534.0000,1.5787
535.0000,1.6427
536.0000,1.2467
537.0000,1.4669
538.0000,1.1752
539.0000,1.3854
540.0000,1.2006
541.0000,1.4436
542.0000,1.2757
543.0000,0.8764
544.0000,0.9172
545.0000,1.6775
546.0000,1.2397
547.0000,1.3327
548.0000,1.3752
549.0000,1.2006
550.0000,1.5490
551.0000,1.0473
552.0000,1.5478
553.0000,1.4066
554.0000,0.9167
555.0000,0.8179
556.0000,1.1289
557.0000,0.9469
558.0000,1.1719
559.0000,1.3364
560.0000,1.3055
561.0000,1.3774
562.0000,1.0207
563.0000,0.9476
564.0000,1.8815
565.0000,1.5967
566.0000,1.5626
567.0000,2.0404
568.0000,2.0736
569.0000,1.8305
570.0000,2.2741
571.0000,1.4552
572.0000,2.2430
573.0000,2.2280
574.0000,2.0313
575.0000,1.8859
576.0000,1.7682
577.0000,1.7762
578.0000,1.9768
579.0000,1.6351
580.0000,1.9087
581.0000,1.9604
582.0000,1.3086
583.0000,1.9425
584.0000,1.8690
585.0000,1.6186
586.0000,1.6281
587.0000,1.7219
588.0000,1.4796
589.0000,1.2518
590.0000,1.7632
591.0000,1.6804
592.0000,1.9080
593.0000,1.5109
594.0000,1.5046
595.0000,1.7815
596.0000,1.4206
597.0000,1.5806
598.0000,1.4762
599.0000,1.8623
600.0000,1.7437
601.0000,1.6308
602.0000,1.4920
603.0000,1.5964
604.0000,1.4966
605.0000,1.6651
606.0000,1.7206
607.0000,1.9533
608.0000,1.3779
609.0000,1.1010
610.0000,1.4111
611.0000,1.3588
612.0000,1.3381
613.0000,1.0960
614.0000,1.5860
615.0000,1.1340
616.0000,1.3602
617.0000,1.3847
618.0000,1.6146
619.0000,1.7812
620.0000,1.2819
621.0000,1.1893
622.0000,1.4262
623.0000,1.0085
624.0000,0.9414
625.0000,1.1104
626.0000,1.6127
627.0000,1.1234
628.0000,1.3326
629.0000,1.5249
630.0000,1.0232
631.0000,1.0374
632.0000,1.0344
633.0000,1.2091
634.0000,1.3604
635.0000,1.4455
636.0000,1.4795
637.0000,2.2024
638.0000,1.7522
639.0000,2.0008
640.0000,1.7145
641.0000,1.8219
642.0000,1.7904
643.0000,1.7596
644.0000,1.9202
645.0000,1.8597
646.0000,2.7804
647.0000,1.8463
648.0000,1.8127
649.0000,2.7721
650.0000,1.7670
651.0000,1.7979
652.0000,1.9708
653.0000,2.0999
654.0000,2.0522
655.0000,1.4935
656.0000,2.6808
657.0000,1.8062
658.0000,2.0599
659.0000,2.0579
660.0000,2.0064
661.0000,1.5190
662.0000,1.7861
663.0000,1.5265
664.0000,1.9584
665.0000,1.3600
666.0000,1.9171
667.0000,1.6797
668.0000,2.0188
669.0000,1.6962
670.0000,1.3706
671.0000,1.2756
672.0000,1.5359
673.0000,1.7095
674.0000,1.6686
675.0000,1.7994
676.0000,1.4785
677.0000,1.7995
678.0000,1.5835
679.0000,1.8653
680.0000,1.2709
681.0000,1.2703
682.0000,1.7980
683.0000,1.6294
684.0000,1.6570
685.0000,1.7977
686.0000,1.4485
687.0000,1.8045
688.0000,1.5615
689.0000,1.7272
690.0000,1.7089
691.0000,1.6792
692.0000,1.3958
693.0000,1.2686
694.0000,1.1643
695.0000,1.4429
696.0000,1.5823
697.0000,1.3728
698.0000,1.4639
699.0000,1.1730
700.0000,1.1312
701.0000,1.4332
702.0000,0.9720
703.0000,1.1388
704.0000,1.0642
705.0000,1.8177
706.0000,1.5562
707.0000,1.0668
708.0000,1.3564
709.0000,1.6377
710.0000,1.1768
711.0000,1.4493
712.0000,1.4111
713.0000,0.9142
714.0000,0.9622
715.0000,1.5223
716.0000,1.1705
717.0000,1.1777
718.0000,1.0109
719.0000,1.7287
720.0000,1.2809
721.0000,1.2637
722.0000,1.7749
723.0000,0.8836
724.0000,1.1821
725.0000,1.3321
726.0000,2.0137
727.0000,1.3309
728.0000,1.1712
729.0000,1.1375
730.0000,1.0896
731.0000,0.7155
732.0000,1.2721
733.0000,1.5721
734.0000,2.1798
735.0000,1.5151
736.0000,0.8732
737.0000,1.5569
738.0000,1.2601
739.0000,1.1829
740.0000,1.3420
741.0000,1.2602
742.0000,1.3086
743.0000,1.4101
744.0000,1.9303
745.0000,1.2535
746.0000,1.2960
747.0000,1.4610
748.0000,1.5040
749.0000,1.3705
750.0000,1.4778
751.0000,1.5092
752.0000,1.1805
753.0000,1.3511
754.0000,1.2540
755.0000,1.4354
756.0000,1.2965
757.0000,1.8895
758.0000,1.2691
759.0000,1.6860
760.0000,1.2127
761.0000,1.1095
762.0000,1.5714
763.0000,1.5592
764.0000,1.8875
765.0000,1.0617
766.0000,2.0479
767.0000,1.0893
768.0000,1.5227
769.0000,1.0553
770.0000,1.1012
771.0000,1.7440
772.0000,1.2855
773.0000,1.1737
774.0000,2.1364
775.0000,1.7834
776.0000,1.6549
777.0000,1.8988
778.0000,1.2011
779.0000,1.7578
780.0000,1.2260
781.0000,1.6391
782.0000,1.5219
783.0000,1.5488
784.0000,1.2824
785.0000,1.5815
786.0000,1.3638
787.0000,1.1681
788.0000,1.7561
789.0000,1.7412
790.0000,1.6522
791.0000,1.7329
792.0000,1.5393
793.0000,1.7954
794.0000,1.8024
795.0000,1.7209
796.0000,1.5112
797.0000,1.4070
798.0000,2.0645
799.0000,0.9634
800.0000,1.4869
801.0000,1.3055
802.0000,1.9041
803.0000,1.5052
804.0000,0.9908
805.0000,1.8575
806.0000,1.4098
807.0000,1.3615
808.0000,1.3855
809.0000,1.1900
810.0000,1.5546
811.0000,0.9644
812.0000,1.5305
813.0000,1.2480
814.0000,1.0657
815.0000,1.1182
816.0000,2.2931
817.0000,1.4339
818.0000,1.1865
819.0000,1.0224
820.0000,1.9739
821.0000,1.4900
822.0000,1.5199
823.0000,1.6253
824.0000,1.3827
825.0000,1.2942
826.0000,1.4200
827.0000,0.9912
828.0000,1.3203
829.0000,0.8788
830.0000,1.1560
831.0000,0.9790
832.0000,1.3983
833.0000,1.0961
834.0000,2.1097
835.0000,0.9798
836.0000,1.5821
837.0000,1.5224
838.0000,0.8266
839.0000,0.8022
840.0000,1.7777
841.0000,1.5776
842.0000,1.6326
843.0000,1.6601
844.0000,1.5106
845.0000,1.5138
846.0000,1.8684
847.0000,1.1607
848.0000,1.5520
849.0000,1.3012
850.0000,1.1598
851.0000,1.4045
852.0000,1.4102
853.0000,1.1616
854.0000,1.4283
855.0000,1.9414
856.0000,1.5757
857.0000,1.2274
858.0000,1.6270
859.0000,1.7260
860.0000,1.7166
861.0000,1.5482
862.0000,1.3623
863.0000,1.1453
864.0000,1.2035
865.0000,1.3604
866.0000,1.2841
867.0000,1.6712
868.0000,1.6765
869.0000,1.4467
870.0000,1.3643
871.0000,1.1996
872.0000,1.5802
873.0000,1.2326
874.0000,1.6005
875.0000,1.9413
876.0000,1.2234
877.0000,1.3322
878.0000,1.4260
879.0000,1.2993
880.0000,1.5002
881.0000,1.2682
882.0000,1.0374
883.0000,1.4579
884.0000,1.5646
885.0000,1.6116
886.0000,1.4863
887.0000,1.3133
888.0000,1.3009
889.0000,1.2613
890.0000,1.5756
891.0000,1.5389
892.0000,2.1107
893.0000,1.0804
894.0000,1.3394
895.0000,1.4008
896.0000,1.0790
897.0000,1.8889
898.0000,1.6298
899.0000,1.4579
900.0000,1.2376
901.0000,1.8850
902.0000,1.6258
903.0000,1.5672
904.0000,1.2768
905.0000,1.3197
906.0000,1.6276
907.0000,1.2147
908.0000,2.1065
909.0000,1.4519
910.0000,1.4857
911.0000,2.0008
912.0000,1.3882
913.0000,1.9487
914.0000,1.8830
915.0000,1.5327
916.0000,1.2330
917.0000,1.0451
918.0000,1.1901
919.0000,1.5895
920.0000,1.5828
921.0000,1.5565
922.0000,1.4291
923.0000,1.6358
924.0000,1.8695
925.0000,1.5689
926.0000,1.5020
927.0000,2.0285
928.0000,2.0221
929.0000,1.3078
930.0000,1.7867
931.0000,2.1970
932.0000,1.4374
933.0000,1.9459
934.0000,1.6747
935.0000,1.1160
936.0000,1.3140
937.0000,1.5534
938.0000,1.4473
939.0000,1.9425
940.0000,1.9248
941.0000,1.5982
942.0000,2.0800
943.0000,1.0070
944.0000,1.7079
945.0000,1.3054
946.0000,1.1546
947.0000,1.9147
948.0000,1.4793
949.0000,1.1395
950.0000,1.2766
951.0000,2.0327
952.0000,1.7553
953.0000,1.5647
954.0000,1.9383
955.0000,1.3386
956.0000,1.1557
957.0000,1.4163
958.0000,2.1988
959.0000,1.6521
960.0000,1.1389
961.0000,1.7386
962.0000,2.1092
963.0000,1.8708
964.0000,1.0315
965.0000,1.9864
966.0000,2.0805
967.0000,1.3111
968.0000,1.1741
969.0000,1.3562
970.0000,1.3403
971.0000,1.3659
972.0000,1.3084
973.0000,1.5937
974.0000,1.6420
975.0000,1.4899
976.0000,1.5183
977.0000,1.8575
978.0000,1.4966
979.0000,1.3733
980.0000,1.5354
981.0000,1.8320
982.0000,1.0156
983.0000,1.4198
984.0000,1.2827
985.0000,2.0698
986.0000,1.3114
987.0000,1.6057
988.0000,1.4975
989.0000,1.2646
990.0000,1.8745
991.0000,1.8574
992.0000,1.1211
993.0000,1.3720
994.0000,1.2391
995.0000,1.3723
996.0000,1.2648
997.0000,1.1239
998.0000,1.1609
999.0000,1.1207
1000.0000,1.2668
1001.0000,2.0101
1002.0000,1.4209
1003.0000,1.4100
1004.0000,1.5305
1005.0000,1.5080
1006.0000,1.1379
1007.0000,1.2839
1008.0000,1.1187
1009.0000,1.8660
1010.0000,1.1421
1011.0000,1.2445
1012.0000,1.1249
1013.0000,1.4149
1014.0000,1.9102
1015.0000,2.0540
1016.0000,1.2088
1017.0000,1.3856
1018.0000,1.8170
1019.0000,2.0935
1020.0000,1.1073
1021.0000,1.7875
1022.0000,1.4677
1023.0000,2.0408
1024.0000,1.1238
1025.0000,1.3763
1026.0000,1.6673
1027.0000,1.3238
1028.0000,1.4251
1029.0000,1.2799
1030.0000,1.0281
1031.0000,1.0328
1032.0000,1.5506
1033.0000,0.8523
1034.0000,1.7866
1035.0000,1.3888
1036.0000,1.0604
1037.0000,1.1138
1038.0000,1.1540
1039.0000,1.0242
1040.0000,1.3149
1041.0000,1.8942
1042.0000,1.5427
1043.0000,1.7506
1044.0000,1.2264
1045.0000,1.1581
1046.0000,1.1446
1047.0000,1.4853
1048.0000,1.4704
1049.0000,1.9457
1050.0000,1.5538
1051.0000,1.3973
1052.0000,1.6250
1053.0000,1.6265
1054.0000,1.7541
1055.0000,1.0874
1056.0000,1.4315
1057.0000,0.9407
1058.0000,0.9402
1059.0000,1.9815
1060.0000,1.1087
1061.0000,1.5902
1062.0000,0.9981
1063.0000,1.5135
1064.0000,1.5955
1065.0000,1.8450
1066.0000,1.4095
1067.0000,1.2834
1068.0000,1.0985
1069.0000,1.4509
1070.0000,1.0822
1071.0000,0.9515
1072.0000,1.0506
1073.0000,1.6617
1074.0000,1.9133
1075.0000,1.4465
1076.0000,0.8925
1077.0000,1.4882
1078.0000,1.2949
1079.0000,1.4797
1080.0000,1.8641
1081.0000,1.4357
1082.0000,1.1701
1083.0000,1.5339
1084.0000,1.3234
1085.0000,1.2296
1086.0000,1.6705
1087.0000,1.5507
1088.0000,0.9551
1089.0000,1.7781
1090.0000,1.0816
1091.0000,1.3567
1092.0000,1.0853
1093.0000,1.2189
1094.0000,1.0162
1095.0000,1.5930
1096.0000,1.0994
1097.0000,1.1420
1098.0000,1.2363
1099.0000,1.3671
1100.0000,1.4531
1101.0000,1.7548
1102.0000,1.3007
1103.0000,1.0904
1104.0000,1.3120
1105.0000,1.5136
1106.0000,1.3541
1107.0000,1.0649
1108.0000,1.6851
1109.0000,1.5795
1110.0000,1.7229
1111.0000,1.1947
1112.0000,1.6277
1113.0000,1.2172
1114.0000,1.2215
1115.0000,1.9317
1116.0000,1.1560
1117.0000,1.2623
1118.0000,1.3665
1119.0000,1.0988
1120.0000,1.4859
1121.0000,1.0063
1122.0000,2.7254
1123.0000,1.2018
1124.0000,1.4377
1125.0000,1.0351
1126.0000,1.1827
1127.0000,1.9563
1128.0000,1.3739
1129.0000,0.9864
1130.0000,0.8315
1131.0000,1.8051
1132.0000,1.1692
1133.0000,1.2947
1134.0000,1.6780
1135.0000,1.0801
1136.0000,1.2600
1137.0000,1.2846
1138.0000,1.0874
1139.0000,1.2588
1140.0000,1.8989
1141.0000,1.4053
1142.0000,1.3447
1143.0000,1.7517
1144.0000,1.8768
1145.0000,1.4956
1146.0000,1.5393
1147.0000,1.3067
1148.0000,1.3204
1149.0000,1.2617
1150.0000,1.7837
1151.0000,1.4158
1152.0000,1.8815
1153.0000,1.2087
1154.0000,1.3056
1155.0000,0.9323
1156.0000,1.6054
1157.0000,1.7971
1158.0000,1.3142
1159.0000,0.8949
1160.0000,0.9966
1161.0000,1.3352
1162.0000,1.1755
1163.0000,1.8640
1164.0000,2.1932
1165.0000,1.4766
1166.0000,1.3991
1167.0000,1.5542
1168.0000,1.3752
1169.0000,1.2886
1170.0000,1.3150
1171.0000,2.0442
1172.0000,1.5441
1173.0000,1.6283
1174.0000,1.3678
1175.0000,1.8520
1176.0000,1.8947
1177.0000,1.5553
1178.0000,1.4412
1179.0000,1.2892
1180.0000,1.8569
1181.0000,1.2087
1182.0000,1.3384
1183.0000,1.1410
1184.0000,1.1204
1185.0000,1.0909
1186.0000,1.9806
1187.0000,1.1767
1188.0000,1.1471
1189.0000,1.8801
1190.0000,1.2683
1191.0000,1.4869
1192.0000,1.3356
1193.0000,0.9905
1194.0000,0.9415
1195.0000,1.1805
1196.0000,1.3679
1197.0000,1.4371
1198.0000,1.5144
1199.0000,1.5153
1200.0000,1.3238
1201.0000,1.0645
1202.0000,1.0068
1203.0000,1.3567
1204.0000,1.2170
1205.0000,1.3329
1206.0000,1.0812
1207.0000,1.6273
1208.0000,1.3401
1209.0000,1.5976
1210.0000,1.3052
1211.0000,2.0678
1212.0000,1.2953
1213.0000,1.3746
1214.0000,1.3399
1215.0000,0.9705
1216.0000,1.5825
1217.0000,1.2003
1218.0000,1.4336
1219.0000,2.1612
1220.0000,1.6677
1221.0000,1.3282
1222.0000,1.0924
1223.0000,1.4291
1224.0000,1.2080
1225.0000,1.5229
1226.0000,0.9091
1227.0000,1.1767
1228.0000,1.1011
1229.0000,1.0677
1230.0000,1.4484
1231.0000,1.3213
1232.0000,1.4539
1233.0000,1.2118
1234.0000,0.9142
1235.0000,1.1537
1236.0000,0.9608
1237.0000,1.6344
1238.0000,1.5408
1239.0000,2.6100
1240.0000,1.7658
1241.0000,1.4207
1242.0000,1.3987
1243.0000,1.0081
1244.0000,1.4136
1245.0000,1.3200
1246.0000,1.5345
1247.0000,1.3870
1248.0000,2.0533
1249.0000,1.0156
1250.0000,1.4748
1251.0000,0.8512
1252.0000,1.5876
1253.0000,1.6731
1254.0000,2.4116
1255.0000,1.2385
1256.0000,1.7742
1257.0000,1.5403
1258.0000,1.3346
1259.0000,1.3273
1260.0000,1.7061
1261.0000,1.1568
1262.0000,1.3633
1263.0000,1.4439
1264.0000,1.6155
1265.0000,1.0140
1266.0000,1.4064
1267.0000,1.2920
1268.0000,1.6414
1269.0000,1.6078
1270.0000,1.5122
1271.0000,1.5980
1272.0000,1.8928
1273.0000,1.5049
1274.0000,0.9173
1275.0000,1.1329
1276.0000,0.9235
1277.0000,1.6228
1278.0000,1.1579
1279.0000,1.3581
1280.0000,0.8330
1281.0000,1.0787
