120732264.000	6.000
0.000	-13.000
0.002	-13.000
0.004	-13.000
0.006	-14.000
0.008	-14.000
0.010	-14.000
0.012	-13.000
0.014	-13.000
0.016	-12.000
0.018	-12.000
0.020	-12.000
0.022	-12.000
0.024	-11.000
0.026	-11.000
0.028	-12.000
0.030	-11.000
0.032	-11.000
0.034	-11.000
0.036	-10.000
0.038	-11.000
0.040	-10.000
0.042	-10.000
0.044	-10.000
0.046	-10.000
0.048	-10.000
0.050	-11.000
0.052	-11.000
0.054	-11.000
0.056	-12.000
0.058	-12.000
0.060	-12.000
0.062	-13.000
0.064	-13.000
0.066	-13.000
0.068	-13.000
0.070	-12.000
0.072	-13.000
0.074	-11.000
0.076	-12.000
0.078	-12.000
0.080	-11.000
0.082	-11.000
0.084	-11.000
0.086	-12.000
0.088	-11.000
0.090	-11.000
0.092	-11.000
0.094	-12.000
0.096	-11.000
0.098	-11.000
0.100	-11.000
0.102	-11.000
0.104	-11.000
0.106	-11.000
0.108	-11.000
0.110	-11.000
0.113	-11.000
0.115	-12.000
0.117	-12.000
0.119	-12.000
0.121	-12.000
0.123	-12.000
0.125	-12.000
0.127	-11.000
0.129	-12.000
0.131	-11.000
0.133	-11.000
0.135	-11.000
0.137	-12.000
0.140	-11.000
0.142	-11.000
0.144	-11.000
0.146	-12.000
0.148	-12.000
0.150	-12.000
0.152	-12.000
0.154	-12.000
0.156	-12.000
0.158	-12.000
0.160	-12.000
0.162	-12.000
0.164	-11.000
0.166	-12.000
0.168	-10.000
0.170	-10.000
0.172	-10.000
0.174	-9.000
0.176	-9.000
0.178	-8.000
0.180	-8.000
0.182	-8.000
0.184	-8.000
0.186	-8.000
0.188	-8.000
0.190	-8.000
0.192	-7.000
0.194	-7.000
0.196	-7.000
0.198	-7.000
0.200	-7.000
0.202	-7.000
0.204	-8.000
0.206	-7.000
0.208	-7.000
0.210	-8.000
0.212	-8.000
0.214	-7.000
0.216	-8.000
0.218	-8.000
0.220	-9.000
0.222	-8.000
0.224	-8.000
0.226	-9.000
0.228	-9.000
0.230	-8.000
0.232	-10.000
0.234	-9.000
0.236	-9.000
0.238	-9.000
0.240	-9.000
0.242	-10.000
0.244	-9.000
0.246	-9.000
0.248	-9.000
0.250	-9.000
0.252	-8.000
0.254	-8.000
0.256	-7.000
0.258	-7.000
0.260	-7.000
0.262	-7.000
0.264	-7.000
0.266	-6.000
0.268	-8.000
0.270	-6.000
0.272	-7.000
0.274	-6.000
0.276	-6.000
0.278	-6.000
0.280	-6.000
0.282	-6.000
0.284	-6.000
0.286	-6.000
0.288	-6.000
0.290	-7.000
0.292	-7.000
0.294	-7.000
0.296	-7.000
0.298	-8.000
0.300	-8.000
0.302	-8.000
0.304	-8.000
0.306	-9.000
0.308	-7.000
0.310	-10.000
0.312	-9.000
0.314	-9.000
