120732264.000	6.000
0.000	-9.888
0.135	-9.777
0.141	-9.665
0.147	-9.563
0.153	-9.461
0.163	-9.358
0.167	-9.256
0.179	-9.144
0.195	-9.070
0.199	-8.996
0.213	-8.931
0.217	-8.865
0.229	-8.791
0.245	-8.698
0.249	-8.605
0.261	-8.512
0.267	-8.419
0.278	-8.354
0.295	-8.298
0.299	-8.242
0.311	-8.168
0.317	-8.094
0.328	-8.000
0.345	-7.945
0.351	-7.889
0.361	-7.833
0.367	-7.777
0.378	-7.731
0.395	-7.656
0.401	-7.582
0.412	-7.517
0.417	-7.452
0.428	-7.377
0.445	-7.303
0.449	-7.229
0.462	-7.154
0.467	-7.080
0.478	-7.005
0.495	-6.931
0.501	-6.857
0.512	-6.782
0.516	-6.708
0.528	-6.633
0.545	-6.568
0.550	-6.503
0.561	-6.457
0.566	-6.410
0.579	-6.382
0.595	-6.364
0.600	-6.345
0.611	-6.336
0.616	-6.326
0.629	-6.317
0.645	-6.289
0.651	-6.261
0.662	-6.233
0.666	-6.206
0.678	-6.168
0.695	-6.131
0.699	-6.094
0.711	-6.047
0.716	-6.001
0.746	-5.954
0.751	-5.908
0.756	-5.861
0.762	-5.806
0.767	-5.750
0.778	-5.703
0.795	-5.648
0.801	-5.592
0.812	-5.536
0.817	-5.480
0.828	-5.424
0.845	-5.369
0.850	-5.313
0.861	-5.257
0.866	-5.201
0.878	-5.145
0.895	-5.099
0.900	-5.052
0.911	-4.997
0.916	-4.941
0.928	-4.885
0.945	-4.848
0.949	-4.811
0.962	-4.783
0.967	-4.755
0.978	-4.736
0.995	-4.727
0.999	-4.718
1.012	-4.708
1.017	-4.699
1.028	-4.699
1.045	-4.690
1.050	-4.680
1.062	-4.671
1.067	-4.662
1.078	-4.643
1.095	-4.615
1.100	-4.587
1.112	-4.559
1.117	-4.532
1.129	-4.504
1.145	-4.466
1.149	-4.429
1.162	-4.401
1.166	-4.373
1.178	-4.346
1.195	-4.318
1.200	-4.290
1.212	-4.262
1.217	-4.234
1.228	-4.197
1.245	-4.160
1.251	-4.122
1.262	-4.104
1.266	-4.085
1.279	-4.067
1.295	-4.057
1.300	-4.048
1.312	-4.039
1.316	-4.029
1.329	-4.029
1.345	-4.029
1.350	-4.029
1.362	-4.029
1.367	-4.029
1.379	-4.029
1.395	-4.029
1.401	-4.029
1.412	-4.020
1.417	-4.011
1.429	-4.001
1.445	-3.992
1.451	-3.983
1.462	-3.974
1.467	-3.964
1.478	-3.955
1.495	-3.946
1.499	-3.936
1.512	-3.918
1.516	-3.899
1.529	-3.881
1.545	-3.862
1.549	-3.843
1.562	-3.834
1.566	-3.825
1.578	-3.815
1.595	-3.806
1.601	-3.797
1.612	-3.788
1.616	-3.778
1.628	-3.760
1.645	-3.732
1.650	-3.704
1.662	-3.685
1.666	-3.667
1.678	-3.648
1.698	-3.629
1.703	-3.611
1.712	-3.592
1.717	-3.574
1.729	-3.546
1.745	-3.518
1.751	-3.490
1.762	-3.471
1.767	-3.453
1.779	-3.434
1.795	-3.416
1.801	-3.397
1.812	-3.369
1.816	-3.341
1.829	-3.323
1.845	-3.285
1.850	-3.248
1.862	-3.211
1.866	-3.174
1.879	-3.137
1.895	-3.099
1.900	-3.062
1.912	-3.025
1.916	-2.988
1.929	-2.960
1.945	-2.941
1.950	-2.923
1.962	-2.895
1.966	-2.867
1.979	-2.839
1.996	-2.820
2.001	-2.802
2.012	-2.783
2.017	-2.765
2.029	-2.755
2.046	-2.746
2.050	-2.737
2.062	-2.727
2.066	-2.709
2.078	-2.690
2.095	-2.681
2.099	-2.672
2.112	-2.653
2.116	-2.634
2.128	-2.625
2.145	-2.616
2.149	-2.606
2.162	-2.597
2.167	-2.588
2.178	-2.588
2.195	-2.579
2.199	-2.569
2.212	-2.551
2.216	-2.532
2.228	-2.532
2.245	-2.532
2.250	-2.523
2.262	-2.513
2.267	-2.504
2.278	-2.495
2.296	-2.495
2.300	-2.495
2.312	-2.486
2.317	-2.476
2.329	-2.467
2.345	-2.458
2.349	-2.448
2.362	-2.439
2.366	-2.430
2.379	-2.411
2.395	-2.402
2.400	-2.393
2.413	-2.374
2.417	-2.355
2.429	-2.337
2.445	-2.318
2.449	-2.300
2.462	-2.281
2.467	-2.262
2.479	-2.244
2.495	-2.216
2.500	-2.188
2.512	-2.160
2.516	-2.132
2.529	-2.104
2.545	-2.058
2.551	-2.011
2.562	-1.965
2.566	-1.918
2.579	-1.872
